Manufacturer,Model,Sales_in_thousands,four_year_resale_value,Vehicle_type,Price_in_thousands,Engine_size,Horsepower,Wheelbase,Width,Length,Curb_weight,Fuel_capacity,Fuel_efficiency,Latest_Launch,Power_perf_factor
Plymouth,Neon,34.34507033,8.093089506,Passenger,12.7070489,2.186505988,134.3535559,99.53202538,68.80759881,187.2065176,2.383133711,13.37428557,30.25254236,11/25/2010,53.51998863
Plymouth,Voyager,24.70975222,12.16092043,Car,19.88356028,2.398284953,156.0299014,117.564738,73.85673728,175.9237913,3.453679009,20.92423267,23.25086657,9/19/2010,64.57251224
Plymouth,Voyager,24.71972904,11.78568112,Car,18.64350519,2.412399165,157.242976,113.8512829,79.93166035,188.2531702,3.434403934,18.58090179,26.52481908,5/30/2010,60.62861417
Plymouth,Prowler,1.813952953,18.24061702,Passenger,42.43355122,3.598645211,239.8258152,109.8172978,74.50085114,162.5725456,3.124895506,12.04633545,21.94757515,2/10/2012,109.5336088
Plymouth,Prowler,1.82743637,18.28566819,Passenger,46.45950232,3.715415775,244.7178603,110.5662142,77.53215405,151.6212657,2.872856249,12.48388661,19.97618381,10/16/2011,107.6272925
Plymouth,Voyager,24.6511697,11.6147903,Car,21.42531348,2.334334962,148.6799089,113.765923,73.41473236,177.9662977,3.368876487,18.14022797,26.02335695,7/26/2011,58.86530527
Plymouth,Voyager,23.58003377,11.98291924,Car,19.38908766,2.181363692,149.9252479,108.0125218,80.11178761,193.4544628,3.822653509,20.05019061,24.61268067,3/17/2011,59.83428168
Plymouth,Breeze,5.081964621,9.879266269,Passenger,15.98295165,2.015447299,130.2523162,108.5963338,70.18385257,187.4096613,2.915377853,14.75251168,28.0656745,8/2/2011,56.26154681
Plymouth,Voyager,23.90465098,10.85656209,Car,18.33618767,2.370271838,151.7096591,113.4200158,73.02431382,179.9353403,3.403675937,20.31819182,24.14441012,3/22/2011,60.97528315
Plymouth,Breeze,4.623767082,10.41521013,Passenger,15.32029454,2.080688032,123.8690909,102.117778,75.24702808,185.15049,2.964111429,16.07066193,27.91672768,12/19/2011,47.37180914
Plymouth,Breeze,5.513363475,9.93590329,Passenger,14.40672006,2.011992265,129.529214,100.2974588,66.74592029,173.621969,3.037188674,15.28473032,27.18878243,4/29/2012,50.60407915
Plymouth,Breeze,4.794397406,9.781897208,Passenger,16.01632873,2.091660686,127.8591528,107.7367283,72.15768932,193.3278328,2.892145351,17.03184075,29.02766193,5/21/2011,52.16034442
Plymouth,Prowler,1.942695799,18.72111639,Passenger,44.15901013,3.304745857,267.2254817,116.9145453,81.11644606,165.1678382,2.661723532,11.65873451,22.77410735,11/19/2012,109.5445262
Plymouth,Prowler,1.803061485,19.24826972,Passenger,43.74129873,3.62567144,269.4469159,102.3293453,79.07236519,185.682056,2.756141706,11.66677291,19.20445858,9/8/2012,100.3375596
Plymouth,Prowler,1.95146171,18.08944259,Passenger,45.19479873,3.609989068,234.0742306,110.6239568,74.45892768,184.74523,3.151231931,12.27066035,17.93559152,12/15/2012,114.1812729
Plymouth,Breeze,5.381731676,10.15396743,Passenger,15.46118861,1.983500718,124.0083391,100.9704869,72.78379255,184.0374894,2.909433678,16.53980514,26.31501289,2/22/2011,50.60992875
Plymouth,Prowler,1.898716458,19.05245146,Passenger,47.8571353,3.173863322,260.6773795,117.5495119,66.68093048,172.0875794,3.053703811,11.60134492,21.15803658,9/14/2012,109.382028
Plymouth,Prowler,1.780504405,18.41008697,Passenger,43.10555675,3.377488438,225.0135714,120.1162038,70.62638345,166.7196657,2.604756427,12.63384968,18.54416941,11/14/2012,104.0723308
Plymouth,Prowler,2.042334763,18.0405081,Passenger,48.92630214,3.249143623,263.2375611,109.740136,73.47482338,183.4429732,2.956407348,12.30913588,21.28771063,2/23/2013,100.3112584
Plymouth,Neon,34.37217936,7.81056624,Passenger,12.13779475,1.981313034,126.7665118,105.7135598,68.49264595,180.7209708,2.474453211,12.19245845,28.17085137,3/16/2012,53.44871531
Plymouth,Breeze,4.936918465,10.28452117,Passenger,15.60952218,1.978478271,121.7411189,109.1450342,74.95144613,172.7618318,2.828198586,16.64148733,25.90403386,7/13/2012,50.27543537
Plymouth,Voyager,24.46457634,12.45297197,Car,19.6745925,2.467959565,147.5152308,118.1855131,75.86931293,201.4853179,3.365314484,18.6863835,21.7069878,9/15/2011,60.6492793
Plymouth,Prowler,1.830448574,18.70345333,Passenger,45.05577336,3.172377867,243.5578648,110.4830456,80.93815789,153.4789316,2.712364349,12.80803252,21.86005526,4/28/2013,110.5494885
Plymouth,Breeze,5.748631925,9.792846485,Passenger,16.72776242,1.90808177,112.8754877,106.9735825,66.8399269,178.4072085,2.802722529,15.47520822,27.94966707,5/29/2011,47.18368607
Plymouth,Voyager,24.34119357,11.77482352,Car,19.1788971,2.503953507,153.1436724,109.8828501,80.47199345,190.8236259,3.789194597,21.42819308,21.9205989,10/4/2011,61.27806503
Pontiac,Sunfire,51.645,13.79,Passenger,21.61,2.4,150,104.1,68.4,181.9,2.906,15,27,1/25/2012,62.0158703
Pontiac,Grand Am,131.097,10.29,Passenger,19.72,3.4,175,107,70.4,186.3,3.091,15.2,25,11/26/2012,70.38973726
Pontiac,Firebird,19.911,17.805,Passenger,25.31,3.8,200,101.1,74.5,193.4,3.492,16.8,25,6/16/2012,81.49272616
Pontiac,Grand Prix,92.364,14.01,Passenger,21.665,3.8,195,110.5,72.7,196.5,3.396,18,25,10/15/2012,78.31816813
Pontiac,Bonneville,35.945,13.225,Passenger,23.755,3.8,205,112.2,72.6,202.5,3.59,17.5,24,5/18/2011,82.6613556
Pontiac,Montana,39.572,,Car,25.635,3.4,185,120,72.7,201.3,3.942,25,23,7/22/2012,76.20843952
Pontiac,Bonneville,35.07002449,13.6059753,Passenger,23.39699694,4.244141161,195.1107378,111.8157726,73.11770687,202.5635337,3.681266134,17.10255471,22.3137066,5/15/2012,87.14579801
Pontiac,Grand Prix,83.41216665,13.6448281,Passenger,20.50171884,3.61351066,191.4779492,104.1622571,77.97269467,190.8521296,3.51059979,17.43060953,24.39415684,5/31/2012,77.23570962
Pontiac,Grand Prix,93.73123949,15.21503499,Passenger,21.45459393,4.013430472,183.1270341,117.5415544,71.52460639,190.9340113,3.100706847,19.25534866,27.06501847,6/23/2012,79.71820173
Pontiac,Montana,38.62999875,18.60399578,Car,24.83882573,3.204079567,177.7878914,127.9501799,63.14795638,196.8239902,4.070401793,22.17321756,24.8297038,8/17/2011,73.93435191
Pontiac,Montana,44.56265735,19.25666741,Car,28.57139283,3.36449899,201.1833736,112.1142521,77.1776266,207.9393647,4.135854805,24.25334432,22.6388142,2/25/2013,79.03607855
Pontiac,Bonneville,34.23919347,12.81319514,Passenger,24.64010373,3.850124179,200.2625431,106.1656484,71.33565656,195.9830934,3.603040146,19.2986364,25.64076604,3/31/2012,87.05280528
Pontiac,Sunfire,52.48511744,13.0061932,Passenger,20.92053689,2.252974585,144.4626945,100.568253,67.93502129,157.2880902,3.001465086,14.71604462,26.06771409,9/3/2012,58.05524551
Pontiac,Grand Am,130.2452733,10.14284899,Passenger,20.81452481,3.346847024,181.7409501,108.0191824,73.5655396,188.9107432,3.334571744,15.62336475,22.616445,7/13/2012,70.40114638
Pontiac,Bonneville,36.64542811,12.68485789,Passenger,24.49808827,3.657237277,211.3819845,116.5907307,69.13618895,206.8866782,3.359219758,17.87378774,22.08563739,1/16/2011,83.0278523
Pontiac,Sunfire,53.67042015,13.45744579,Passenger,20.5747404,2.295708076,162.6313212,103.4325943,72.83452286,170.709103,3.043543267,14.89201871,26.92978456,5/14/2012,65.33174045
Pontiac,Grand Am,147.9659272,10.21812969,Passenger,20.27581578,3.396147861,182.2658,108.230983,77.72424892,195.2064683,3.126269568,15.4819122,25.25820546,1/12/2012,64.31899439
Pontiac,Grand Am,127.7729151,10.51850928,Passenger,21.45061504,3.380760884,176.6549311,111.2343296,65.19164397,198.3076345,2.829983729,15.71049459,26.73294431,8/14/2013,70.06246958
Pontiac,Montana,39.36737029,17.70935985,Car,26.57479836,3.065311856,178.7310792,110.6490619,71.5353377,206.0319246,3.883504314,25.45981507,21.01821328,3/14/2013,78.06087541
Pontiac,Sunfire,57.59288325,12.8185578,Passenger,22.53094271,2.465501392,149.4722627,95.26913629,63.90193765,153.2899233,2.893891941,16.46238097,28.96259875,7/13/2012,66.32749008
Pontiac,Firebird,18.95078962,19.10601411,Passenger,25.43073103,3.707200618,200.1475715,103.1149948,71.44472995,179.1308812,3.379220418,19.18918056,28.06265453,7/28/2012,87.08580561
Pontiac,Sunfire,51.66493455,13.56699957,Passenger,22.53696855,2.426456513,145.3002586,108.595555,69.66655632,182.255787,2.798288613,14.4192316,30.76165392,5/30/2011,62.57346718
Pontiac,Montana,41.38947819,17.82049223,Car,27.72420971,3.407562466,196.6202666,119.1414236,73.21151844,201.3343953,3.921044133,24.79029446,23.85585077,5/7/2013,69.74340627
Pontiac,Grand Prix,93.63478735,15.1905303,Passenger,20.44190133,3.935604499,206.8237447,98.89468309,75.20228678,193.1343434,3.258613834,19.34456326,26.03439168,5/2/2013,76.35568085
Pontiac,Sunfire,51.7044311,13.71559279,Passenger,19.41483634,2.166732427,139.5717239,103.6954329,75.93605891,181.8258899,2.864475021,16.16442696,27.1444161,9/28/2012,66.32309247
Pontiac,Montana,38.52418431,19.05529252,Car,26.7985393,3.466131544,181.116918,121.58267,75.93073982,205.1846105,3.59950079,22.21045767,22.01143919,7/13/2012,77.92405427
Pontiac,Grand Am,132.5272921,9.996281776,Passenger,20.39510279,3.428381263,196.0174001,104.728149,69.85242721,181.9211929,3.017185432,14.69589639,26.84681868,9/2/2012,70.38732712
Pontiac,Sunfire,47.24142671,13.84269913,Passenger,21.84672369,2.369445402,147.0566523,100.5994609,63.85053636,181.4452918,2.860589371,14.17395307,27.12545336,8/7/2012,63.27044648
Pontiac,Grand Am,125.3928862,10.40226633,Passenger,20.46895632,3.352160217,171.8123795,106.3367294,70.17911921,195.500244,3.008001271,13.59415231,23.00388775,12/6/2012,74.2279214
Pontiac,Firebird,20.25886488,18.63644839,Passenger,25.10929257,3.666575812,210.9957591,104.0035183,77.19353618,202.6466439,3.331156232,17.03939763,24.57547812,3/17/2012,91.86681741
Pontiac,Montana,41.53173526,16.94053872,Car,24.04941241,3.375027175,182.74861,116.7799417,63.35578768,216.656029,3.716102236,24.73037437,23.76395925,4/4/2012,76.28556981
Pontiac,Firebird,19.48497407,15.99295753,Passenger,24.44649491,4.001784408,198.4379816,92.02968704,76.15205233,188.1535675,3.380846645,15.93075679,23.15458271,2/6/2013,78.17181325
Pontiac,Bonneville,35.66372805,12.62592161,Passenger,24.39704429,3.707780034,192.7648452,110.1506208,73.03815191,206.5070448,3.399672107,17.39252206,24.15725056,12/12/2010,85.18069719
Pontiac,Montana,36.42866567,19.27803105,Car,23.65523085,3.60871347,179.8321875,122.9207249,73.40005278,206.1266525,4.002539913,25.05199167,22.66252914,10/19/2011,76.29401135
Pontiac,Firebird,19.05895957,18.4896768,Passenger,25.40095184,4.146662863,187.9840325,104.662212,77.49036876,193.6727861,3.501851687,17.60816337,23.41650592,7/23/2011,83.58500745
Pontiac,Grand Prix,92.64080411,14.84932521,Passenger,21.93719213,3.533268938,215.7265186,107.5260827,69.01410502,186.8699137,3.347640046,17.95698712,24.38669038,5/7/2012,77.8494217
Pontiac,Grand Am,125.8812401,10.14805717,Passenger,18.04720692,3.340323534,183.6503255,114.354653,61.75568067,183.6851936,3.19504347,15.94449452,24.36350431,10/17/2012,70.48943359
Pontiac,Bonneville,37.63722262,14.60070229,Passenger,22.29430639,3.681146922,204.5712404,114.9896256,75.10354471,192.3174762,3.673450991,18.80045176,23.01958206,11/20/2011,77.51274911
Pontiac,Montana,41.31765324,19.05721964,Car,22.99519792,3.129153206,181.6587676,116.5072589,71.00838263,204.1858614,3.988998031,27.91547048,23.22863348,8/11/2012,70.58962941
Pontiac,Montana,35.99505456,17.64148941,Car,25.43307345,3.214835125,188.8074408,122.6960161,72.8221888,209.2967917,3.930619435,26.03273056,21.78759966,10/18/2012,77.07000015
Pontiac,Sunfire,55.1541915,13.42178806,Passenger,21.36500585,2.234776443,147.5773596,102.3658135,64.64831372,194.6243184,3.014640188,15.71285938,25.19642037,5/15/2011,58.52186389
Pontiac,Bonneville,35.0005064,13.31550566,Passenger,24.45883432,3.755039806,202.2764631,114.1913768,69.28813039,195.6195395,3.898077542,16.92573141,20.90234949,12/18/2010,84.40163534
Pontiac,Grand Prix,95.26227397,14.02916831,Passenger,19.59584745,4.017738005,190.5150568,104.6074008,72.12311782,204.6938568,3.274754934,17.78352505,25.79416479,10/13/2012,77.62215946
Pontiac,Grand Prix,91.01981365,13.59683135,Passenger,20.27492854,3.796343143,196.2038236,115.2333375,76.74358659,208.3000874,3.424942924,17.65606727,23.74034811,3/28/2013,79.4856637
Pontiac,Montana,38.6673629,18.0530572,Car,27.17099463,3.130791449,164.3369839,119.0759808,73.8090326,199.0639075,3.81041303,24.83892532,22.47801315,9/10/2011,72.90392521
Pontiac,Bonneville,33.11173485,13.67770609,Passenger,26.82188008,3.791553626,186.7013296,118.4463431,73.17385844,183.3686809,3.379038635,17.6199554,24.07030854,6/5/2010,81.69914677
Pontiac,Sunfire,53.3133334,13.25151177,Passenger,20.63409283,2.818216996,155.9767388,111.6156238,66.70110755,193.3158396,3.004933283,14.70216963,27.31485323,3/18/2012,56.58201744
Pontiac,Bonneville,36.74484589,12.93996902,Passenger,24.89993267,3.755456245,213.9358356,100.7889473,72.4885066,205.1463585,3.321350236,15.56203964,23.63891389,7/1/2011,82.75813229
Pontiac,Bonneville,33.12974787,12.95963401,Passenger,23.61702576,3.495022471,186.702405,105.0323037,73.88336522,193.3079982,3.65446336,17.75452598,24.47736251,3/17/2011,85.10454898
Pontiac,Firebird,21.32415689,17.26128884,Passenger,25.62638158,3.438134288,195.03248,104.112969,72.4811494,188.0999101,3.299613048,17.43098939,27.17263861,1/23/2013,83.60406894
Pontiac,Grand Prix,92.49158779,14.81122698,Passenger,20.82033026,3.46853455,198.8569131,114.7994114,72.45968304,187.228198,3.157065605,18.247378,26.69932722,3/4/2013,78.30415164
Pontiac,Grand Am,128.5961994,9.635494014,Passenger,19.47291085,3.183937364,183.3056773,107.6601685,73.77392076,197.3549444,3.138320085,13.56077801,24.09559019,9/7/2013,70.10471514
Pontiac,Grand Am,135.6734973,10.35154219,Passenger,21.08962125,3.229745445,157.3001319,103.2290283,72.08318504,183.3683542,2.831179073,14.18997561,25.46524032,11/22/2013,67.05463485
Pontiac,Sunfire,54.51447254,13.45038367,Passenger,21.25741656,2.115174395,159.5905181,101.6364724,69.02061326,179.0331927,2.816403777,14.52447131,26.52473737,6/17/2012,64.20340089
Pontiac,Sunfire,52.25595506,14.05118116,Passenger,23.69808602,2.337109709,143.7397754,97.89543628,64.27025771,188.0839497,2.878319485,15.72898668,26.91844758,6/1/2011,64.30743561
Pontiac,Sunfire,52.20961855,14.78860676,Passenger,22.12503184,2.299512312,148.4356414,115.4583595,67.04545189,173.572506,3.153932912,15.90972521,26.47170758,11/2/2012,60.96279209
Pontiac,Grand Am,137.864195,10.1287295,Passenger,21.21086459,3.783037242,181.3134696,105.71417,72.08414911,182.0206656,3.447986962,14.61979332,25.41600455,8/17/2012,66.69979973
Pontiac,Grand Prix,85.71990862,14.69970786,Passenger,20.78013342,4.007737134,209.604656,118.8787282,78.33464616,177.2706237,3.02448712,17.96532862,25.2162334,4/2/2012,78.73353736
Pontiac,Sunfire,54.29210159,14.43998263,Passenger,22.28173678,2.313823104,153.2601695,99.01197662,66.34186384,184.5125159,3.11379275,14.7729994,26.6899886,8/30/2012,62.83664101
Pontiac,Bonneville,39.33839022,13.65108336,Passenger,25.38196781,3.379529551,200.4966826,109.7146835,70.05514366,193.5668181,3.485101273,18.29587129,23.72392239,8/29/2010,86.93327559
Pontiac,Montana,39.59596228,18.82066435,Car,24.20484402,3.27402679,173.1509484,111.2390877,70.53019876,205.8930779,4.032977137,24.57651975,23.49598428,7/26/2011,75.4717167
Pontiac,Grand Prix,78.67200927,14.80064701,Passenger,19.59153821,3.768455403,194.0404553,103.6746537,73.5681875,183.7048432,3.56977414,17.51029962,23.06116909,10/1/2012,84.37292158
Pontiac,Montana,40.84953048,17.61969201,Car,25.19431711,3.644366825,172.0695412,114.4514525,69.32668496,219.517456,4.205079353,24.12900061,21.74597544,12/17/2011,81.18130429
Pontiac,Grand Prix,93.3350151,13.93667807,Passenger,21.30419001,3.664561953,195.736582,116.3294175,70.37116506,192.7997123,3.827481912,17.56852438,23.82061775,1/22/2012,81.29001157
Pontiac,Firebird,19.46005081,17.84751515,Passenger,25.61238876,3.613337441,191.4867001,104.1930475,82.14095058,200.9489053,3.540493688,17.10595412,24.82714623,6/11/2012,85.60470348
Pontiac,Sunfire,50.63375101,14.44353384,Passenger,20.02709157,2.234100138,147.9053116,106.6570457,68.25116702,190.0804162,2.844371539,15.23942923,26.88776649,1/22/2013,56.56295608
Pontiac,Montana,40.96142863,16.8140572,Car,25.24728342,3.352825717,186.1987372,121.442228,68.86715443,202.7526817,4.023740612,24.77209048,21.3397003,2/23/2012,70.46982302
Pontiac,Firebird,21.20364968,18.4777167,Passenger,26.11426955,3.650491055,197.5181854,102.5103167,71.01979452,193.7720813,3.573090747,16.11495658,25.3231669,10/9/2011,76.73477186
Pontiac,Montana,37.59535115,17.68423837,Car,24.20908012,3.112606503,181.8945314,109.897087,73.01191028,189.539166,3.914997945,25.31286321,23.74281655,9/21/2011,75.9373637
Pontiac,Sunfire,50.72537885,13.03582652,Passenger,22.89018609,2.411411494,147.8237496,96.48621542,66.70824183,168.1538884,2.985140503,15.12073599,25.85548631,6/17/2011,65.8745533
Pontiac,Bonneville,33.55620726,13.6526657,Passenger,24.43100718,3.534197772,213.4604541,114.4871539,71.98493276,188.8894889,3.395987192,16.83658912,23.6596525,1/24/2011,79.95440459
Pontiac,Grand Prix,101.3506966,13.45280776,Passenger,21.59699073,3.99340774,187.0220646,126.3510236,70.65730518,188.4662965,3.416671408,17.95072537,24.92440397,9/13/2012,77.81836162
Pontiac,Bonneville,37.033666,12.5532802,Passenger,23.01553639,3.614169477,210.832898,110.8221261,73.36643694,204.5567174,3.463360151,19.62481156,23.84614976,10/29/2010,79.04900134
Pontiac,Firebird,20.76841817,18.07750558,Passenger,26.55393549,3.695107705,200.3286513,100.551946,74.61555954,183.7725533,3.803006092,16.95051567,25.70757028,8/1/2011,79.03636987
Pontiac,Montana,39.05008291,17.22577675,Car,23.45230215,3.602427696,183.884508,117.7712514,71.34052363,211.8662048,4.219037198,24.60396507,22.85028302,7/16/2013,79.53491907
Pontiac,Sunfire,48.80365233,13.93023145,Passenger,21.35746803,2.633236605,137.9530241,112.1684232,70.26942653,177.7698457,2.73413217,15.19606551,25.79902681,6/15/2012,62.79295556
Pontiac,Grand Am,130.9984014,10.80860217,Passenger,19.29174413,3.509759049,176.3095603,102.1483092,69.50688254,169.5954713,3.321695003,15.90803218,25.14077622,11/26/2012,72.69836186
Pontiac,Bonneville,37.73140015,12.6567463,Passenger,23.68346741,4.062946106,223.3974514,116.2277211,73.29411334,199.2854506,3.361667781,18.22889208,25.61954735,7/17/2010,82.57579503
Pontiac,Sunfire,52.51761101,12.86675081,Passenger,19.89365858,2.134376699,165.275846,107.8251364,68.95618328,190.2670175,3.001810688,14.60810634,25.4102149,7/28/2011,61.38149928
Pontiac,Grand Prix,95.6665358,14.00288709,Passenger,20.12061781,3.546135999,202.2664263,104.3693137,70.83375397,181.3680088,3.481590381,16.09211126,25.7560272,7/15/2012,79.00529759
Pontiac,Montana,37.86045732,17.89505119,Car,26.67188134,3.479358308,192.2277744,124.364299,80.03362009,185.8664515,3.941433857,26.27085258,22.86582454,3/1/2012,78.49937295
Pontiac,Sunfire,55.26562333,14.66202489,Passenger,24.57971722,2.268284517,140.7949188,108.8565817,72.06565322,184.2770603,2.741873518,14.79724494,25.77923177,10/15/2011,62.8581354
Pontiac,Firebird,17.790882,18.57326099,Passenger,27.33610864,4.093330216,202.8653339,108.3471602,70.9112578,181.2315929,3.167871795,16.35931721,25.92576057,12/30/2012,82.13167736
Pontiac,Grand Am,140.7584508,10.09927599,Passenger,18.08398233,3.329084657,175.9568056,106.1214239,68.74142146,161.0621754,2.915049964,15.2267145,24.47701711,2/17/2013,72.44460654
Pontiac,Montana,38.95684888,17.51471125,Car,25.86889582,3.672120253,186.8150217,115.6183619,76.37355993,190.478563,4.029843821,25.69702381,23.65374292,11/9/2012,77.91107065
Pontiac,Bonneville,35.75685641,12.89209129,Passenger,26.20579288,3.669795232,194.1204478,115.4020976,64.8919552,202.0899651,3.380496668,17.16177956,22.85130093,4/5/2012,87.32812613
Pontiac,Grand Am,133.7873565,9.416551774,Passenger,20.00382372,3.337137835,184.7706897,100.081454,74.56392898,178.6806816,2.965287509,14.7584747,25.34249399,9/23/2012,69.25811276
Porsche,Boxter,8.982,41.25,Passenger,41.43,2.7,217,95.2,70.1,171,2.778,17,22,2/19/2012,93.4373307
Porsche,Carrera Coupe,1.28,60.625,Passenger,71.02,3.4,300,92.6,69.5,174.5,3.032,17,21,12/21/2012,134.3909754
Porsche,Carrera Cabrio,1.866,67.55,Passenger,74.97,3.4,300,92.6,69.5,174.5,3.075,17,23,7/11/2011,135.9147096
Porsche,Boxter,8.966822339,40.06350365,Passenger,40.56013937,2.75177058,240.8029032,99.44286344,72.46026229,174.9508663,2.900156852,18.07377458,20.78495928,1/9/2012,83.6685323
Porsche,Carrera Coupe,1.208247012,60.11774814,Passenger,70.65866127,3.42207891,288.950151,92.24475924,67.00605453,169.5116803,2.992302808,17.25177138,21.9151419,1/4/2013,129.4074579
Porsche,Boxter,9.480332287,37.82693592,Passenger,39.90763928,2.544813937,203.0337117,94.44285498,69.86306797,179.9929543,3.007947658,17.87110473,21.43912998,11/12/2011,87.62930987
Porsche,Boxter,8.696867542,44.53541139,Passenger,41.78875979,2.856744635,208.0618621,85.52262409,73.50346083,166.6825845,2.933491712,16.70595444,23.23935633,8/19/2011,100.0079383
Porsche,Boxter,9.022437774,44.21187595,Passenger,40.12671756,2.583031571,219.551232,103.2790884,72.55015327,155.2720201,2.579759729,18.37332769,21.19701965,6/25/2011,97.96373214
Porsche,Carrera Cabrio,1.921723283,68.69870951,Passenger,75.20458025,3.284159077,301.4020664,98.42504185,62.67454014,177.7529029,3.009207569,17.82585339,23.10037958,1/15/2012,139.3774126
Porsche,Carrera Coupe,1.34050971,63.38246989,Passenger,73.41201355,3.677422604,308.1163737,87.99254041,67.86332815,160.0618675,3.046798539,17.79988502,20.5827301,2/21/2012,138.8519563
Porsche,Boxter,7.728106938,41.82795141,Passenger,39.50852412,2.694806338,234.2438501,89.9476783,63.67584566,165.0023232,2.615438186,16.18443461,20.43356752,9/2/2012,97.40273371
Porsche,Carrera Coupe,1.231837523,62.22780891,Passenger,67.65637269,3.504200518,313.2286173,87.08397754,75.32614649,166.4151985,2.946063753,16.98113587,18.30028945,5/4/2012,129.7928405
Porsche,Boxter,9.277004497,41.11584872,Passenger,39.32771507,2.854417323,224.7283911,96.74036605,70.21540697,169.776986,2.661217821,18.45416091,19.97697742,3/31/2011,82.88060575
Porsche,Carrera Coupe,1.268838853,62.04123117,Passenger,66.25664871,3.38200996,305.2296439,85.09808382,72.32376731,170.8899815,3.068679366,17.66619038,22.10543582,5/30/2012,136.8725385
Porsche,Boxter,8.061379374,39.79613579,Passenger,40.94107906,2.551994237,220.1485016,95.92422522,71.60415483,168.4966874,2.876428117,16.70961586,22.57819478,4/2/2012,83.45003853
Porsche,Carrera Coupe,1.153392307,54.26340729,Passenger,73.1136255,3.774255073,318.0679026,100.9164747,64.8427402,176.5828239,2.953410986,16.8088657,19.50197423,11/15/2013,132.4021389
Porsche,Carrera Cabrio,1.985858043,62.32967888,Passenger,74.71290163,3.65478632,283.2962439,98.32719813,63.6774646,172.5407894,2.962736096,17.12584249,23.83101804,10/3/2010,138.2043328
Porsche,Carrera Coupe,1.195596122,60.50692121,Passenger,73.78770555,3.420770921,301.8416861,99.04485552,65.08848595,163.4433819,3.088442402,16.59998475,20.73053976,6/19/2012,124.5900933
Porsche,Carrera Coupe,1.279175798,66.42529711,Passenger,75.12925455,3.07008873,297.8639131,93.99350869,70.66992297,169.0781843,2.992151614,17.7213211,21.23824032,9/9/2013,138.4501732
Porsche,Carrera Cabrio,1.895158969,68.11762762,Passenger,77.44893811,3.338091991,326.9462674,85.16552541,69.17698255,183.1790557,2.843101267,16.59679413,21.58739884,8/4/2011,125.7770906
Porsche,Carrera Coupe,1.37012411,60.46951764,Passenger,76.64685262,3.330513549,290.2742701,93.47089252,71.06655618,170.128056,2.944662202,18.97674299,20.83886961,12/2/2012,144.5589257
Porsche,Boxter,8.933011633,40.99844718,Passenger,40.34442544,2.590754281,204.8464165,94.79674825,70.7940823,171.9676331,2.733427576,15.85333619,23.42971113,9/28/2011,94.20737249
Porsche,Carrera Coupe,1.293153522,61.15276261,Passenger,73.76469225,3.206794685,323.1683191,90.92725773,66.35729364,169.6865124,2.943660228,16.61300003,22.87574322,12/23/2011,143.1078623
Porsche,Carrera Coupe,1.297972529,58.9253492,Passenger,72.72937375,3.176093735,290.3333563,88.96204676,67.3354103,178.2527716,2.826917572,17.73853035,21.24171257,9/30/2013,130.7221228
Porsche,Boxter,9.057261141,41.96431234,Passenger,43.4837727,2.626965137,224.5224065,95.16977439,74.59213133,180.2275352,2.879650481,16.03058883,21.6205706,8/27/2012,83.46500922
Porsche,Boxter,8.149150879,38.11810591,Passenger,43.50942605,2.699763861,224.3508312,96.64125259,62.8159817,167.4530894,2.723424799,17.33514449,21.26106507,4/15/2011,93.43656472
Porsche,Boxter,9.463939301,39.30283816,Passenger,42.95586994,2.722359098,232.5938158,94.19155026,68.71505978,170.7943514,2.639880376,16.90863038,21.49768143,1/20/2013,96.30675539
Porsche,Boxter,8.607148626,41.38057652,Passenger,43.77012063,2.616756735,205.8450131,91.67150969,70.13556681,173.6631085,2.499187972,16.43125597,19.78524756,1/8/2013,91.85108282
Saab,5-Sep,9.191,,Passenger,33.12,2.3,170,106.4,70.6,189.2,3.28,18.5,23,11/9/2012,73.50377819
Saab,3-Sep,12.115,,Passenger,26.1,2,185,102.6,67.4,182.2,2.99,16.9,23,6/12/2011,76.02304771
Saab,3-Sep,11.87413251,18.57251692,Passenger,25.99339893,1.986595723,184.1392465,103.5763814,70.12201796,187.6442423,2.9794791,17.33697129,22.35554325,5/10/2011,82.57124535
Saab,3-Sep,12.35486339,18.7023955,Passenger,26.17297195,2.01351963,184.7001189,97.91048425,66.17766754,177.1043334,2.984811606,16.15696749,22.83850373,3/12/2012,79.69358339
Saab,3-Sep,11.91239015,16.81359093,Passenger,26.93012417,2.143172271,203.8624979,105.3685269,68.17811152,179.4957535,3.154088667,15.65197731,21.52558864,6/26/2011,77.7125246
Saab,5-Sep,9.198871436,17.82851499,Passenger,30.19579959,2.523837194,173.9136694,108.9657252,67.22324929,202.6594072,3.280119266,16.8727789,23.60540654,10/27/2013,75.01647297
Saab,5-Sep,8.992766609,17.61678425,Passenger,30.35982623,2.375612271,169.5711496,97.39805364,60.67463256,204.3749297,3.209749755,19.12954668,21.68430734,1/7/2013,67.78024371
Saab,5-Sep,8.863583081,17.25917392,Passenger,34.91329401,2.316237951,163.3779657,87.59858232,64.83796841,176.5172742,3.194998789,17.87973224,22.36291538,1/30/2012,74.95755374
Saab,5-Sep,8.868174501,17.27162795,Passenger,34.23291542,2.176989051,179.025557,113.043953,68.50220802,195.6319612,3.247569261,19.33061908,21.98014089,8/12/2013,75.91307021
